ID;Nombre;Nombre Centro Control;Nombre Propietario;Nombre Coordinado;Número;Nemotecnico;Descripcion;Región;Provincia;Comuna;5.1 Barras por nivel de tensión y su respectiva capacidad térmica, en función de la T° ambiente y T° conductor (Tabla de Relación Corriente – Temperatura);5.2 Tipo de configuración (barra simple, barra doble, interruptor y medio, etc.);5.3 Equipos de transformación;5.4 Interruptores (especificar si corresponden a interruptores de paño de línea, seccionadores de barra, de transferencia, u otros);5.5 Desconectadores;5.6 Conexiones de puesta a tierra. Indicar si la subestación posee conexiones y sus ubicaciones;5.7 Equipos de medida;5.8 Equipos de sincronización;5.9 Equipos de comunicaciones;5.10 Sistemas de protección;5.11 Transformadores de medida (corriente y tensión);5.12 Pararrayos;5.13 Fecha de entrada en operación;Coordenada Este;Coordenada Norte;Zona o Huso [Ej: 18H-19J etc.];1 Diagrama unilineal, señalando capacidad nominal de equipos primarios  (*.dwg y *.pdf);2 Plano de planta y elevación de la subestación (*dwg y *. pdf);3 Plano de la malla de tierra: aérea y subterránea (*dwg y *.pdf);4 Diagramas unilineales de los servicios auxiliares de CA y CC (*.dwg y *.pdf);5 Disposición de equipos en sala de servicios generales.
2096;S/E SARCO;ENORCHILE S.A.;AELA EÓLICA SARCO SPA;AELA GENERACIÓN S.A.;1;SE001G0332;;ATACAMA;HUASCO;FREIRINA;2096_Tabla Tº ambiente vs Tº conductor;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;ECAP_v-B;SI;SI;15-07-2020;263709,89;6805412,51;19 J;"""2096_Diagrama unilineal.pdf""; ""2096_Diagrama unilineal.dwg""";"""2096_Plano de planta.pdf""; ""2096_Plano de planta.dwg""; ""2096_Plano de elevación.pdf""; ""2096_Plano de elevación.dwg""";"""2096_Plano de malla de tierra.pdf""; ""2096_Plano de malla de tierra.dwg""; ""2096_Plano de malla aérea.pdf""; ""2096_Plano de malla aérea.zip""";"2096_Diagrama unilineal SSAA CA.pdf; 2096_Diagrama unilineal SSAA CA.dwg; 2096_Diagrama unilineal SSAA CC.pdf; 2096_Diagrama unilineal SSAA CC.dwg";"2096_Disposición de equipos en sala de servicios generales.pdf; 2096_Disposición de equipos en sala de servicios generales-1.dwg; 2096_Disposición de equipos en sala de servicios generales-2.dwg; 2096_Disposición de equipos en sala de servicios generales-3.dwg"
2097;S/E TCHITACK;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);CODELCO CHILE - DIVISIÓN CHUQUICAMATA;CODELCO (CORPORACIÓN NACIONAL DEL COBRE);4;SE004L0135;;ANTOFAGASTA;EL LOA;CALAMA;;DOBLE BARRA;SI;SI;SI;SI;SI;SI;SI;;SI;SI;15-08-2019;515070,24;7529230,21;19 K;SE Tchitack;SE Tchitack;SE Tchitack;SE Tchitack;SE Tchitack
2098;S/E SAN SIMON;RELIABLE NUEVA ENERGÍA S.A.;AUSTRIANSOLAR CHILE CUATRO SPA;AUSTRIANSOLAR CHILE CUATRO SPA;1;SE001G0333;;TARAPACÁ;DEL TAMARUGAL;POZO ALMONTE;HUA-EIF-EM-R-103_R0 Validación de conductor y determinación del cable de guardia.pdf;INTERRUPTOR Y MEDIO;NO;SI;SI;Si, posee MPT subterránea y MPT aérea;SI;NO;SI;HUA-EIF-EM-S-609_RB Estudio de ajuste y coordinación de protecciones.pdf;SI;SI;05-09-2019;441598,56;7658865,54;19k;HUA-EIF-EM-FD-502;HUA-EIF-EM-D-504;HUA-EIF-EM-D-507 y HUA-EIF-EM-D-508;HUA-EIF-EM-UD-506;HUA-EIF-EM-D-526
2099;S/E SANTA RITA;RELIABLE NUEVA ENERGÍA S.A.;AUSTRIANSOLAR CHILE CUATRO SPA;AUSTRIANSOLAR CHILE CUATRO SPA;2;SE002G0333;;TARAPACÁ;DEL TAMARUGAL;POZO ALMONTE;no aplica;BARRA SIMPLE;SI;SI;SI;;SI;NO;SI;HUA-EIF-EM-S-609_RB Estudio de ajuste y coordinación de protecciones.pdf;SI;SI;05-09-2019;450915;7663213;19k;G69476-J1013-ELE-DU-1.pdf y HUA-EIF-EM-FD-401-L02-2 DU_MT.pdf;HUA-EIF-EM-D-402;HUA-EIF-EM-D-404 y HUA-EIF-EM-D-405;HUA-EIF-EM-UD-403;HUA-EIF-EM-D-420
2100;S/E CENTRAL DIESEL AGUAS BLANCAS;ON-GROUP S.A.;ATACAMA MINERALS CHILE S.C.M.;PROYECTOS ELÉCTRICOS Y DE CONSTRUCCIÓN INSTA&PRO SPA;10;SE010L0115;;ANTOFAGASTA;ANTOFAGASTA;ANTOFAGASTA;ID2618-BA S/E CENTRAL DIESEL AGUAS BLANCAS 0.4KV ID2835-BA S/E CENTRAL DIESEL AGUAS BLANCAS 13.8KV;BARRA SIMPLE;SI;SI;SI;NO;SI;SI;NO;SI. ABB IED RET 615;SI;NO;2013;412119;7330503,011;19J;02 Diagrama Unilineal General;01 Emplazamiento General;04 Emplazamiento Malla a Tierra;1138-PL-ELE-010-B Diagrama unilineal SS-AA Generador 1 /  1138-PL-ELE-011-B Diagrama unilineal SS-AA Generador 2;01 Emplazamiento General
2101;S/E CUNCO;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;68;SE068T0003;;ARAUCANÍA;CAUTÍN;CUNCO;"No Aplica en 110kV, Barra encapsulada ver Anexo /En 23kV aplica criterio indicado en Anexo: ""Datos de Placa GIS 110kV [Anexo]""";BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;2101_Estudio de Ajuste de Protecciones;SI;SI;17-08-2018;749107,87;5686831,79;18H;2101_Diagrama Unilineal Funcional [Anexo];"2101_Disposición de Equipos Planta [Anexo]; 2101_Disposición de Equipos - Cortes y Detalles [Anexo]";"2101_Malla Puesta a Tierra Patio - Planta [Anexo]; 2101_Malla Puesta a Tierra GIS - Planta [Anexo]; 2101_Malla puesta a tierra estructura seccionadora [Anexo]; Malla aerea  N/A";"2101_Diagramas Unilineales de SSAA CC; 2101_Diagramas Unilineales de SSAA CA";2101_Disposición de Equipos en Servicios Generales
2102;S/E CENTRAL EL PINAR;EMPRESA ELECTRICA EL PINAR SPA;EMPRESA ELECTRICA EL PINAR SPA;EMPRESA ELÉCTRICA EL PINAR SPA;1;SE001G0807;;ÑUBLE;DIGUILLÍN;YUNGAY;no aplica;BARRA SIMPLE;NO;SI;SI;SI;SI;SI;SI;SI;SI;NO;21-11-2022;265334,685;5887213,025;19H;CE-EP-E-02_Diagrama Funcional;"EEP-600-ES-602-4; EEP-600-ES-607-2; EEP-600-ES-608-2";Plano Construccion Malla Tierra CM El Pinar;CE-EP-E-03_Diag Unilineal SSAA;CE-EP-E-04_Disp tablleros de Control
2103;S/E DEUCO;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;69;SE069T0003;;ARAUCANÍA;MALLECO;ANGOL;"2103_Comportamiento conductor AT (corriente - Temperatura);2103_Barra Celda T170032 - SAESA (SWG DEUCO)_1";BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;2103_ECP SE Deuco, Rev 1;SI;SI;16-01-2019;702559,65;5810991,36;18H;2103_DUF;2103_Plano planta elevación;2103_Plano malla tierra;2103_DU SSA CA y CC;2103_Disposición Equipos en Sala SSG
2104;S/E EL PINAR;;EMPRESA ELECTRICA EL PINAR SPA;EMPRESA ELÉCTRICA EL PINAR SPA;2;SE002G0807;;ÑUBLE;DIGUILLÍN;YUNGAY;Límites Térmicos Conductor de SE El Pinar 13,8 kV;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;21-11-2022;264884;5882811,69;19H;STZ-19158-PIN-PL-UNI-002;"P467-ELE-04 Elevadora Disp Secc; P467-ELE-02 Elevadora Disp Gral";P467-ELE-07 Elevadora Malla Puesta Tierra;"STZ-19158-PIN-PL-UNI-003; STZ-19158-PIN-PL-UNI-004";Plano Disp SSGG - El Pinar
2105;S/E SECCIONADORA CONVENTO VIEJO;BESALCO ENERGÍA RENOVABLE S.A.;SOCIEDAD CONCESIONARIA EMBALSE CONVENTO VIEJO S.A.;SOCIEDAD CONCESIONARIA EMBALSE CONVENTO VIEJO S.A.;1;SE001G0311;;LIBERTADOR GENERAL BERNARDO OHIGGINS;COLCHAGUA;CHIMBARONGO;ID2848-BA S/E SECCIONADORA CONVENTO VIEJO 154 KV B1;BARRA SIMPLE;NO;SI;SI;SI;SI;NO;SI;SI;SI;SI;21-02-2019;305139,04;6150994,29;19H;ANEXO 1 - DU-FUNCIONAL-SE SECCIONADORA CONVENTO VIEJO-154 KV;ANEXO 2 - PLANO DE PLANTA Y ELEVACION - SE SECCIONADORA CONVENTO VIEJO - 154 KV;"ANEXO 3 - PLANO DE MALLA A TIERRA; AEREA; SUBTERRANEA - SE SECCIONADORA CONVENTO VIEJO";"ANEXO 4 - DU-SSAA-CA; CC - SE SECCIONADORA CONVENTO VIEJO";ANEXO 5 - DISPOSICION DE EQUIPOS SSG - SE SECCIONADORA CONVENTO VIEJO
2106;S/E CENTRAL CONVENTO VIEJO;BESALCO ENERGÍA RENOVABLE S.A.;SOCIEDAD CONCESIONARIA EMBALSE CONVENTO VIEJO S.A.;SOCIEDAD CONCESIONARIA EMBALSE CONVENTO VIEJO S.A.;2;SE002G0311;;LIBERTADOR GENERAL BERNARDO OHIGGINS;COLCHAGUA;CHIMBARONGO;ID2849-BA S/E CENTRAL CONVENTO VIEJO 6.6 KV B1;BARRA SIMPLE;NO;SI;NO;SI;SI;NO;NO;SI;SI;NO;21-02-2019;305157,26;6150628,97;19H;ANEXO 1 - DU-FUNCIONAL-SE CENTRAL CONVENTO VIEJO-154 KV;ANEXO 2 - PLANO DE PLANTA Y ELEVACION - SE CENTRAL CONVENTO VIEJO - 154 KV;"ANEXO 3 - PLANO DE MALLA A TIERRA; AEREA; SUBTERRANEA - SE CENTRAL CONVENTO VIEJO";"ANEXO 4 - DU-SSAA-CA; CC - SE CENTRAL CONVENTO VIEJO";ANEXO 5 - DISPOSICION DE EQUIPOS SSG - SE CENTRAL CONVENTO VIEJO
2109;S/E CURANILAHUE NORTE;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;272;SE272T0058;;BÍO BÍO;ARAUCO;CURANILAHUE;MC-Capacidad BarraN1-N2 66kV_Rev0.pdf;BARRA SIMPLE;NO;SI;SI;2109_27096-01 REV.0.dwg y 2109_27096-01 REV.0.pdf;SI;SI;SI;2109_EAP 28_2018_Informe Horcones - Tres Pinos_RevC.pdf;SI;SI;19-12-2019;644675,83;5854135,01;18H;2109 Anexo 1-DU-Funcional-CURANILAHUE NORTE-KV.zip;2109_27094-02_REV.2.dwg /2109_27083-A0-REV.3.dwg / 2109_27094-03_REV.1dwg /  27094-04_REV.1.dwg y 2109_27094-02_REV.2.pdf /2109_27083-A0-REV.3.pdf / 2109_27094-03_REV.1pdf /  27094-04_REV.1.pdf;2109_27096-01 REV.0.dwg y 2109_27096-01 REV.0.pdf;Unilineal SSAA CA.dwg y Unilineal SSAA CA.pdf /Unilineal SSAA CC.dwg y Unilineal SSAA CC.pdf;2109_27097-02-REV.0.dwg y 2109_27097-02-REV.0.pdf
2110;TAP OFF CARAMPANGUE;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;273;SE273T0058;;BÍO BÍO;ARAUCO;ARAUCO;;OTRA;NO;NO;SI;SI;NO;NO;NO;no aplica;NO;NO;19-12-2019;656128,85;5874499,47;18H;2110 Anexo 1-DU-Funcional-TAP OFF CARAMPANGUE-KV.zip;2110 Anexo 2-Plano de planta y elevación-TAP OFF CARAMPANGUE-KV.zip;"2110 Anexo 3-Plano de malla a tierra; aérea; subterránea-TAP OFF CARAMPANGUE.zip";;no aplica
2111;S/E RIO NEGRO;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;44;SE044T0003;;DE LOS LAGOS;OSORNO;RÍO NEGRO;2111_Barras por nivel de tensión;BARRA SIMPLE;SI;SI;SI;NO;SI;SI;NO;2111_ECAP;SI;SI;17-05-2019;652083,47;5483132,54;18G;2111_Diagrama unilineal;2111_Plano de planta y elevacion;2111_Malla Puesta a Tierra Patio - Planta;2111_ Diagrama Unilineal SSAA CA y CC;2111_Disposición Equipos Sala de Control
2112;S/E SGO;MINERA SPENCE S.A.;MINERA SPENCE S.A.;MINERA SPENCE S.A.;274;SE274L0127;;ANTOFAGASTA;ANTOFAGASTA;SIERRA GORDA;Anexo - Parámetros del conductor de barra ACAR;BARRA SIMPLE;SI;SI;SI;Si, en todos sus equipos, estructuras y edificaciones;SI;SI;SI;Anexo - Diagrama Funcional 220-23 kV Subestación SGO 4-V5-2841-EL-ESS-100003_1 Anexo - Diagrama Unilineal Protec y control Switchgear GIS 23 kV 4-V5-2841-EL-ESS-100004_2;SI;SI;15-03-2019 0:00:00;V1 468.601,94 V2 468.706,08 V3 468.685,33 V4 468.581,18;V1 7.480.648,05 V2 7.480.667,80 V3 7.480.777,20 V4 7.480.757,45;Zona - 19;Anexo - Diagrama Unilineal General Subestación 220-2 kV SGO 4-V5-2841-EL-ESS-100001-1;"Anexo - Plano de Planta 4-V5-2841-EL-DWG-101001_0
Anexo - Plano de Elevación 4-V5-2841-EL-DWG-101002_0";"Anexo - Plano Malla a Tierra Subterránea 4-V5-2841-EL-DWG-100012_0
Anexo - Plano Malla a Tierra Aérea 4-V5-2841-EL-DWG-100014_0";Anexo - Diagrama Unilineal SSAA CA Sala Eléctrica. Anexo - Diagrama Unilineal SSAA CC Sala Eléctrica.;Anexo - Disp. Equipos Sala Eléctrica 4-V5-2841-EL-DWG-100028_A
2113;S/E CENTRAL TRES PUENTES (SM);EMPRESA ELÉCTRICA DE MAGALLANES S.A.;EMPRESA ELÉCTRICA DE MAGALLANES S.A.;EMPRESA ELÉCTRICA DE MAGALLANES S.A.;1;SE001T0041;;DE MAGALLANES Y ANTARTICA CHILENA;MAGALLANES;PUNTA ARENAS;;BARRA SIMPLE;SI;SI;SI;;SI;NO;NO;;SI;SI;1985;;;;Diagrama_Unilineal.pdf;;;Diagrama_Unilineal.pdf;
2114;S/E CENTRAL PUNTA ARENAS;EMPRESA ELÉCTRICA DE MAGALLANES S.A.;EMPRESA ELÉCTRICA DE MAGALLANES S.A.;EMPRESA ELÉCTRICA DE MAGALLANES S.A.;2;SE002T0041;;DE MAGALLANES Y ANTARTICA CHILENA;MAGALLANES;PUNTA ARENAS;;BARRA SIMPLE;SI;SI;SI;;SI;NO;NO;;SI;SI;1955;;;;Diagrama_Unilineal.pdf;;;Diagrama_Unilineal.pdf;
2115;S/E CENTRAL CUCHILDEO;EMPRESA ELÉCTRICA CUCHILDEO SPA;EMPRESA ELÉCTRICA CUCHILDEO SPA;EMPRESA ELÉCTRICA CUCHILDEO SPA;1;SE001G0347;;DE LOS LAGOS;PALENA;HUALAIHUÉ;Sin Antecedentes;BARRA SIMPLE;SI;SI;SI;SI;NO;NO;NO;IAP-Central Cuchildeo-Rev2.pdf;SI;NO;2008;710625,2233;5352029,88;18G;Diagrama Unilineal Central SE Cuchildeo.pdf;Plano planta EPASA Cuchildeo.pdf;Plano planta EPASA Cuchildeo.pdf;Diagrama Unilineal Central SE Cuchildeo.pdf;Sin Antecedentes
2117;S/E CENTRAL CUMBRES;SCOTTA CHILE S.A.;CUMBRES SPA;HIDROENERSUR S.A.;1;SE001G0393;;DE LOS RÍOS;RANCO;RÍO BUENO;Cumbres - Barras.pdf;BARRA SIMPLE;SI;SI;SI;SI MPAT subterranea, anexo Cumbres - malla de tierra.pdf y .dwg;SI;SI;SI;ECP;SI;SI;28-09-2019;736192,14;5496745,25;18G;Unilineal Funcional General rev.5.pdf y .dwg;Cumbres - layout.pdf y .dwg;Cumbres - malla de tierra.pdf y .dwg;Cumbres - DU AUX.pdf y .dwg;Cumbres - layout.pdf y .dwg
2118;S/E TAP OFF TORRE 54;CHILQUINTA DISTRIBUCIÓN S.A.;CHILQUINTA TRANSMISIÓN S.A.;CHILQUINTA TRANSMISIÓN S.A.;28;SE028T0057;;VALPARAÍSO;VALPARAÍSO;VIÑA DEL MAR;no aplica;NO;NO;NO;SI;SI;NO;NO;NO;NO;NO;NO;14-02-2016 0:00:00;261331;6339681;19H;"SE64-PL-EF-001-00-R01.dwg; SE64-PL-EF-001-00-R01.pdf";2118_ANEXOS - SE TORRE 54;2118_ANEXOS - SE TORRE 54;no aplica;no aplica
2119;S/E SANTA LUISA;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;CGE TRANSMISIÓN S.A.;274;SE274T0058;;BÍO BÍO;BÍO BÍO;LOS ÁNGELES;;BARRA SIMPLE;NO;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-2016;724292,6;5848710,25;18H;2119 Anexo 1-DU-Funcional-SANTA LUISA-KV.zip;2119 Anexo 2-Plano de planta y elevación-SANTA LUISA-KV.zip;"2119 Anexo 3-Plano de malla a tierra; aérea; subterránea-SANTA LUISA.zip";"2119 Anexo 4-DU-SSAA-CA; CC-SANTA LUISA.zip";2119 Anexo 5-Disposicion de equipos SSG-SANTA LUISA.zip
2121;S/E CHIRRE;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;45;SE045T0003;;DE LOS RÍOS;RANCO;RÍO BUENO;2121_Barras por nivel de tensión y capacidad térmica;BARRA SIMPLE;SI;SI;SI;Si;SI;NO;SI;2121_ECAP;SI;SI;28-02-2019;700896;5499391;18G;2121_Diagrama Unilineal Funcional;2121_Plano de planta y elevacion de la subestacion;2121_Plano de la malla de tierra, aerea y subterranea;2121_Diagramas unilineales de los servicios auxiliares de CA y CC;2121_Disposición de equipos en sala
2122;S/E SAN GABRIEL;ACCIONA ENERGÍA CHILE HOLDINGS S.A.;PARQUE EÓLICO SAN GABRIEL SPA;ACCIONA ENERGÍA CHILE HOLDINGS S.A.;1;SE001G0399;;ARAUCANÍA;MALLECO;RENAICO;ID3388-BA S/E SAN GABRIEL 33KV BP1;BARRA SIMPLE;SI;SI;SI;SI (Lado HV-MV);SI;SI;SI;SI;SI;SI;13-03-2020;717985,34;5827627,45;18H;"En Anexo ""1 Diagrama Unilineal"" se Adjunta DU de la SE indicando capacidad nominal de los equipos";"En Anexo ""2 Plano de planta y elevacion """;"En Anexo ""3 Plano de la malla de tierra """;"En Anexo "" 4 DU Servicios Auxiliares""";"En Anexo "" 5 Disp Equipos SSGG"""
2123;S/E PARGUA;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;3;SE003T0003;;DE LOS LAGOS;LLANQUIHUE;CALBUCO;"ID2931-BA S/E PARGUA 110kV BP; ID2932-BA S/E PARGUA 110kV BT; ID2933-BA S/E PARGUA 23kV BP1; ID2934-BA S/E PARGUA 23kV BT; ID2935-BA S/E PARGUA 220kV BP1; ID2936-BA S/E PARGUA 220kV BP2";INTERRUPTOR Y MEDIO;SI;SI;SI;2123_Malla de tierra base y aerea;SI;SI;SI;2123_ECAP;SI;SI;05-09-2019;624490,6;5373782,8;18F;2123_Diagrama Unilineal funcional;2123_Disposición física;2123_Malla de tierra base y aerea;2123_Diagramas Unilineales SSAA;2123_Equipos sala SSAA y casetas
2124;S/E LLOLLELHUE;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;SISTEMA DE TRANSMISIÓN DEL SUR S.A.;46;SE046T0003;;DE LOS RÍOS;VALDIVIA;PAILLACO;"ID2937-Barra Principal 66 kV N°1; ID2938-Barra Principal 66 kV N°2";INTERRUPTOR Y MEDIO;NO;SI;SI;Si, en todos sus equipos, estructuras y edificaciones;SI;SI;SI;2124_ECAP;SI;SI;16-05-2020;679826,96;5552237,09;18;2124_Diagrama Unilineal funcional;2124_Plano de planta y elevación;2124_Plano de malla a tierra, aerea y subterranea;2124_Diagramas Unilineales de SSAA de CA y CC;2124_Disposicion de equipos sala SSGG
2125;S/E CABO NEGRO;PECKET ENERGY S.A.;PECKET ENERGY S.A.;PECKET ENERGY S.A.;1;SE001G0389;;;;;;;;;SI;;;;;;SI;;;;;;;;;;
2126;S/E MAITENES;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;4;SE004G0030;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;MACHALÍ;no aplica;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1914;356096,33;6215019,05;19H;SE MAITENES.dwg;Pendiente;No disponible;Pendiente;Pendiente
2127;S/E CENTRAL PANGAL;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;5;SE005G0030;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;MACHALÍ;"BARRA BLANCA  69 kV 50Hz
BARRA NEGRA  69 kV 60Hz";DOBLE BARRA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01-01-1914;367164,54;6210358,3;19H;SE PANGAL.dwg;Pendiente;No disponible;Pendiente;Pendiente
2128;S/E TAP OFF;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;6;SE006G0030;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;MACHALÍ;no aplica;BARRA SIMPLE;NO;SI;SI;SI;SI;NO;SI;SI;SI;NO;01-01-2016;364303;6210913;19H;SE TAP OFF.dwg;PANG-00-01000-C-D-010-3.pdf  PANG-00-01000-C-D-011-3;PANG-00-57660-C-D-005-4.pdf;PANG-00-09050-C-D-010-1 DU SSAA CC.pdf PANG-00-09050-C-D-011-1 DU SSAA CC.pdf;PANG-00-27300-C-D-048-L1-1
2129;TAP OFF TORRE 7;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;7;SE007G0030;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;MACHALÍ;no aplica;BARRA SIMPLE;NO;NO;SI;SI;SI;NO;SI;SI;SI;NO;01-01-1914;358695;6213273;19H;SE TORRE 7.dwg;07022-02-EE-PL-010-1.pdf;07022-02-EE-PL-020-1 .pdf;07022-02-EE-PL-003-1.pdf;nd
2130;S/E SAUZAL 60HZ;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;PACIFIC HYDRO CHILE S.A.;8;SE008G0030;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;MACHALÍ;BARRA EXTERIOR 66 kV 60 Hz;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1914;349731;6208737;19H;SE SAUZAL 60 Hz.dwg;Pendiente;No disponible;Pendiente;Pendiente
2132;S/E CENTRAL TALINAY PONIENTE;ENEL GREEN POWER CHILE S.A.;ENEL GREEN POWER CHILE S.A.;ENEL GREEN POWER CHILE S.A.;17;SE017G0292;;COQUIMBO;LIMARÍ;OVALLE;"ID1517-BA S/E CENTRAL TALINAY ORIENTE 220KV BP1;
ID1518-BA S/E TALINAY 33KV;
ID1546-BA S/E TALINAY 34.5KV B1";BARRA SIMPLE;SI;SI;SI;NO;NO;NO;NO;SI;SI;SI;;251601,9996;6582631,018;19J;Anexo 1_Diagrama Unilineal;Anexo 2_Plano Planta y elevación;;;
2133;S/E MOCHO;SCOTTA CHILE S.A.;CUMBRES SPA;CUMBRES SPA;2;SE002G0393;;DE LOS RÍOS;RANCO;RÍO BUENO;Mocho - Barras.pdf;BARRA SIMPLE;SI;SI;SI;Si MPAT SUBTERRANEA, anexo Mocho - Malla de tierra y .dwg;SI;NO;SI;ECP;SI;SI;10-09-18;732417,57;5497438,5;18 G;Unilineal Funcional General rev.5.pdf y .dwg;Mocho - layout.pdf y .dwg;Mocho - Malla de tierra y .dwg;Mocho - DU AUX.pdf y .dwg;Mocho - layout.pdf y .dwg
2134;TAP OFF ALTO RENAICO;ESPINOS S.A.;ESPINOS S.A.;ESPINOS S.A.;4;SE004G0042;;;;;;OTRA;SI;SI;SI;NO;NO;NO;NO;;SI;;;;;;;;;;
2135;S/E FRONTERA;TRANSELEC S.A.;TRANSELEC S.A.;TRANSELEC S.A.;109;SE109T0002;;ANTOFAGASTA;TOCOPILLA;MARIA ELENA;ID2965-BA S/E FRONTERA BP1 220KV, ID2966-BA S/E FRONTERA BP2 220KV;INTERRUPTOR Y MEDIO;NO;SI;SI;SI;SI;NO;SI;PENDIENTE;SI;SI;26-06-2020;446846,132;7604765,997;19 SUR;COOR-SE2135-722-DUF-J;COOR-SE2135-722-DGI-J;2135_Plano de la malla de tierra, aerea y subterranea;2135_Diagramas unilineales de los servicios auxiliares de CA y CC.rar;2135_Disposición de equipos en sala de servicios generales.rar
2136;S/E TAP OFF LIBERTADORES;INVERSIONES Y SERVICIOS DATALUNA LTDA;INVERSIONES Y SERVICIOS DATALUNA LTDA;INVERSIONES Y SERVICIOS DATALUNA LTDA;1;SE001T0043;;METROPOLITANA DE SANTIAGO;SANTIAGO;QUILICURA;No Aplica (GIS);OTRA;SI;SI;SI;Ver Anexo;SI;NO;NO;2136_Informe ECAP 3VCL6549AEES009_3.rar;SI;SI;16-06-2020;342526;6307778;19H;"2136_110_3VCL6549AEDU001_8-Model.pdf; 2136_23_3VCL6549AEDU002_7-Model.pdf";"2136_Planta_3VCL6549AEDP001_4M.dwg
2136_Planta_3VCL6549AEDP001_4M.pdf
2136_Corte_3VCL6549AEDP002_4E.dwg
2136_Corte_3VCL6549AEDP002_4E.pdf";"2136_Aérea_3VCL6549AEDP018_5.dwg
2136_Aérea_3VCL6549AEDP018_5.pdf
2136_MPT_3VCL6549AEDP014_5_spanish.dwg
2136_MPT_3VCL6549AEDP014_5_spanish.pdf";"2136_SSAA_3VCL6549AEDU004_8.dwg; 2136_SSAA_3VCL6549AEDU004_8-Model.pdf; 2136_SSAA_CC_3VCL6549AEDU003_Rev3.pdf; 2136_SSAA_CC_3VCL6549AEDU003.dwg";"2136_SSGG_3VCL6549AEDP008_6.dwg
2136_SSGG_3VCL6549AEDP008_6.pdf"
2141;S/E AGUAS CLARAS;INNOVACIÓN ENERGÍA S.A.;INNOVACIÓN ENERGÍA S.A.;INNOVACIÓN ENERGÍA S.A.;11;SE011G0409;;MAULE;CURICÓ;TENO;14,4kV 1500 amp;BARRA SIMPLE;SI;SI;SI;NO;SI;NO;SI;TG50-CEN-PL-ELEC-INER-DU-Unilineal General;SI;SI;13-02-2020;304237,68;6139442,19;19H;TG50-CEN-PL-ELEC-INER-DU-Unilineal General;TG50-CEN-SE Aguas Claras-PL-ELEC-INER-Disposicion;"TG50-CEN-MC-ELEC-INER-SPT-03-001-Calculo Malla Tierra ;  TG50 - PL-ELEC-ENLA-SPAT-001 - TenoDiesel - Malla a Tierra existente";TG50-CEN-SE Aguas Claras-PL-ELEC-INER-Unilineal General- SSAA 380VAC;TG50 - PL-ELEC-INER-LAY-009 - vD - SE Aguas Claras - Sala Control
